Global Category Tree Look - Up,,,,,
,,,,,
Division,Loadsheet/Department,Main Category,Lowest Category,Minimum Required Images,Required Compliance Certificate,Division_ZH,Department_ZH,Main_ZH,Lowest_ZH
Media,Books,Books BISAC (23551),YAN039000 - Young Adult Nonfiction - Performing Arts - General (28312),1,,媒体,书籍,图书BISAC,青少年非虚构 - 表演艺术 - 综合
Media,Books,Books BISAC (23551),YAN039010 - Young Adult Nonfiction - Performing Arts - Dance (28313),1,,媒体,书籍,图书BISAC,青少年非虚构 - 表演艺术 - 舞蹈
Media,Books,Books BISAC (23551),YAN039020 - Young Adult Nonfiction - Performing Arts - Film (28314),1,,媒体,书籍,图书BISAC,青少年非虚构 - 表演艺术 - 电影
Media,Books,Books BISAC (23551),YAN039030 - Young Adult Nonfiction - Performing Arts - Television & Radio (28315),1,,媒体,书籍,图书BISAC,青少年非虚构 - 表演艺术 - 电视与广播
Media,Books,Books BISAC (23551),YAN039040 - Young Adult Nonfiction - Performing Arts - Theater & Musicals (28316),1,,媒体,书籍,图书BISAC,青少年非虚构 - 表演艺术 - 戏剧与音乐剧
Media,Books,Books BISAC (23551),YAN040000 - Young Adult Nonfiction - Personal Finance (28317),1,,媒体,书籍,图书BISAC,青少年非虚构 - 个人理财
Media,Books,Books BISAC (23551),YAN041000 - Young Adult Nonfiction - Philosophy (28318),1,,媒体,书籍,图书BISAC,青少年非虚构 - 哲学
Media,Books,Books BISAC (23551),YAN042000 - Young Adult Nonfiction - Photography (28319),1,,媒体,书籍,图书BISAC,青少年非虚构 - 摄影
Media,Books,Books BISAC (23551),YAN043000 - Young Adult Nonfiction - Poetry (28320),1,,媒体,书籍,图书BISAC,青少年非虚构 - 诗歌
Media,Books,Books BISAC (23551),YAN044000 - Young Adult Nonfiction - Public Speaking & Presentation (28321),1,,媒体,书籍,图书BISAC,青少年非虚构 - 公众演讲与展示
Media,Books,Books BISAC (23551),YAN045000 - Young Adult Nonfiction - Recycling & Green Living (28322),1,,媒体,书籍,图书BISAC,青少年非虚构 - 回收利用与绿色生活
Media,Books,Books BISAC (23551),YAN046000 - Young Adult Nonfiction - Reference (28323),1,,媒体,书籍,图书BISAC,青少年非虚构 - 参考工具书
Media,Books,Books BISAC (23551),YAN047000 - Young Adult Nonfiction - Religion - General (28324),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 综合
Media,Books,Books BISAC (23551),YAN047010 - Young Adult Nonfiction - Religion - Agnosticism & Atheism (28325),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 不可知论与无神论
Media,Books,Books BISAC (23551),YAN047020 - Young Adult Nonfiction - Religion - Biblical Stories & Studies (28326),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 圣经故事与研究
Media,Books,Books BISAC (23551),YAN047030 - Young Adult Nonfiction - Religion - Buddhism (28327),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 佛教
Media,Books,Books BISAC (23551),YAN047040 - Young Adult Nonfiction - Religion - Christianity (28328),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 基督教
Media,Books,Books BISAC (23551),YAN047050 - Young Adult Nonfiction - Religion - Eastern (28329),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 东方宗教
Media,Books,Books BISAC (23551),YAN047060 - Young Adult Nonfiction - Religion - Hinduism (28330),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 印度教
Media,Books,Books BISAC (23551),YAN047070 - Young Adult Nonfiction - Religion - Islam (28331),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 伊斯兰教
Media,Books,Books BISAC (23551),YAN047080 - Young Adult Nonfiction - Religion - Judaism (28332),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教 - 犹太教
Media,Books,Books BISAC (23551),YAN048000 - Young Adult Nonfiction - Religious - Christian (28333),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教类 - 基督教
Media,Books,Books BISAC (23551),YAN048010 - Young Adult Nonfiction - Religious - Christian (28334),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教类 - 基督教
Media,Books,Books BISAC (23551),YAN048020 - Young Adult Nonfiction - Religious - Christian (28335),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教类 - 基督教
Media,Books,Books BISAC (23551),YAN048030 - Young Adult Nonfiction - Religious - Christian (28336),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教类 - 基督教
Media,Books,Books BISAC (23551),YAN048040 - Young Adult Nonfiction - Religious - Christian (28337),1,,媒体,书籍,图书BISAC,青少年非虚构 - 宗教类 - 基督教
Media,Books,Books BISAC (23551),YAN049000 - Young Adult Nonfiction - School & Education (28338),1,,媒体,书籍,图书BISAC,青少年非虚构 - 学校与教育
Media,Books,Books BISAC (23551),YAN050000 - Young Adult Nonfiction - Science & Nature - General  (28339),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 综合
Media,Books,Books BISAC (23551),YAN050010 - Young Adult Nonfiction - Science & Nature - Anatomy & Physiology (28340),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 解剖学与生理学
Media,Books,Books BISAC (23551),YAN050020 - Young Adult Nonfiction - Science & Nature - Astronomy (28341),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 天文学
Media,Books,Books BISAC (23551),YAN050030 - Young Adult Nonfiction - Science & Nature - Biology (28342),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 生物学
Media,Books,Books BISAC (23551),YAN050040 - Young Adult Nonfiction - Science & Nature - Botany (28343),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 植物学
Media,Books,Books BISAC (23551),YAN050050 - Young Adult Nonfiction - Science & Nature - Chemistry (28344),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 化学
Media,Books,Books BISAC (23551),YAN050060 - Young Adult Nonfiction - Science & Nature - Disasters (28345),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 灾害
Media,Books,Books BISAC (23551),YAN050070 - Young Adult Nonfiction - Science & Nature - Earth Sciences (28346),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 地球科学
Media,Books,Books BISAC (23551),YAN050080 - Young Adult Nonfiction - Science & Nature - Environmental Conservation & Protection (28347),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 环境保护与保育
Media,Books,Books BISAC (23551),YAN050090 - Young Adult Nonfiction - Science & Nature - Environmental Science & Ecosystems (28348),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 环境科学与生态系统
Media,Books,Books BISAC (23551),YAN050100 - Young Adult Nonfiction - Science & Nature - Experiments & Projects (28349),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 科学实验与项目
Media,Books,Books BISAC (23551),YAN050110 - Young Adult Nonfiction - Science & Nature - History Of Science (28350),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 科学史
Media,Books,Books BISAC (23551),YAN050120 - Young Adult Nonfiction - Science & Nature - Physics (28351),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 物理学
Media,Books,Books BISAC (23551),YAN050130 - Young Adult Nonfiction - Science & Nature - Zoology (28352),1,,媒体,书籍,图书BISAC,青少年非虚构 - 科学与自然 - 动物学
Media,Books,Books BISAC (23551),YAN051000 - Young Adult Nonfiction - Social Topics - General  (28353),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 综合
Media,Books,Books BISAC (23551),YAN051010 - Young Adult Nonfiction - Social Topics - Assimilation (28354),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 同化
Media,Books,Books BISAC (23551),YAN051020 - Young Adult Nonfiction - Social Topics - Bullying (28355),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 霸凌
Media,Books,Books BISAC (23551),YAN051030 - Young Adult Nonfiction - Social Topics - Class Differences (28356),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 阶级差异
Media,Books,Books BISAC (23551),YAN051040 - Young Adult Nonfiction - Social Topics - Dating & Sex (28357),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 约会与性
Media,Books,Books BISAC (23551),"YAN051050 - Young Adult Nonfiction - Social Topics - Death, Grief, Bereavement (28358)",1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 死亡、悲伤与丧亲
Media,Books,Books BISAC (23551),YAN051060 - Young Adult Nonfiction - Social Topics - Depression & Mental Illness (28359),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 抑郁与心理疾病
Media,Books,Books BISAC (23551),"YAN051070 - Young Adult Nonfiction - Social Topics - Drugs, Alcohol, Substance Abuse (28360)",1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 毒品、酒精及物质滥用
Media,Books,Books BISAC (23551),YAN051080 - Young Adult Nonfiction - Social Topics - Eating Disorders & Body Image (28361),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 饮食失调与身体形象
Media,Books,Books BISAC (23551),YAN051090 - Young Adult Nonfiction - Social Topics - Emigration & Immigration (28362),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 移民与移居
Media,Books,Books BISAC (23551),YAN051100 - Young Adult Nonfiction - Social Topics - Emotions & Feelings (28363),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 情绪与感受
Media,Books,Books BISAC (23551),YAN051110 - Young Adult Nonfiction - Social Topics - Friendship (28364),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 友谊
Media,Books,Books BISAC (23551),YAN051120 - Young Adult Nonfiction - Social Topics - Homelessness & Poverty (28365),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 无家可归与贫困
Media,Books,Books BISAC (23551),YAN051140 - Young Adult Nonfiction - Social Topics - Manners & Etiquette (28366),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 礼貌与礼仪
Media,Books,Books BISAC (23551),YAN051150 - Young Adult Nonfiction - Social Topics - Peer Pressure (28367),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 同辈压力
Media,Books,Books BISAC (23551),YAN051160 - Young Adult Nonfiction - Social Topics - Physical & Emotional Abuse  (28368),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 身体与情感虐待
Media,Books,Books BISAC (23551),YAN051170 - Young Adult Nonfiction - Social Topics - Pregnancy (28369),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 怀孕
Media,Books,Books BISAC (23551),YAN051180 - Young Adult Nonfiction - Social Topics - Prejudice & Racism (28370),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 偏见与种族主义
Media,Books,Books BISAC (23551),YAN051190 - Young Adult Nonfiction - Social Topics - Runaways (28371),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 离家出走
Media,Books,Books BISAC (23551),YAN051200 - Young Adult Nonfiction - Social Topics - Self-Esteem & Self-Reliance (28372),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 自尊与自立
Media,Books,Books BISAC (23551),YAN051210 - Young Adult Nonfiction - Social Topics - Self-Mutilation (28373),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 自残
Media,Books,Books BISAC (23551),YAN051220 - Young Adult Nonfiction - Social Topics - Sexual Abuse (28374),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 性虐待
Media,Books,Books BISAC (23551),YAN051230 - Young Adult Nonfiction - Disabilities & Special Needs (28375),1,,媒体,书籍,图书BISAC,青少年非虚构 - 残障与特殊需求
Media,Books,Books BISAC (23551),YAN051240 - Young Adult Nonfiction - Social Topics - Suicide (28376),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 自杀
Media,Books,Books BISAC (23551),YAN051250 - Young Adult Nonfiction - Social Topics - Values & Virtues (28377),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 价值观与美德
Media,Books,Books BISAC (23551),YAN051260 - Young Adult Nonfiction - Social Topics - Violence (28378),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 暴力
Media,Books,Books BISAC (23551),YAN051270 - Young Adult Nonfiction - Social Topics - Civil & Human Rights (28379),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 公民权利与人权
Media,Books,Books BISAC (23551),YAN051280 - Young Adult Nonfiction - Social Topics - Compulsive Behavior (28380),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会议题 - 强迫行为
Media,Books,Books BISAC (23551),YAN052000 - Young Adult Nonfiction - Social Science - General (28381),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 综合
Media,Books,Books BISAC (23551),YAN052010 - Young Adult Nonfiction - Social Science - Archaeology (28382),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 考古学
Media,Books,Books BISAC (23551),"YAN052020 - Young Adult Nonfiction - Social Science - Customs, Traditions, Anthropology (28383)",1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 风俗、传统与人类学
Media,Books,Books BISAC (23551),YAN052030 - Young Adult Nonfiction - Social Science - Folklore & Mythology (28384),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 民间传说与神话
Media,Books,Books BISAC (23551),YAN052040 - Young Adult Nonfiction - Social Science - Politics & Government (28385),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 政治与政府
Media,Books,Books BISAC (23551),YAN052050 - Young Adult Nonfiction - Social Science - Psychology (28386),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 心理学
Media,Books,Books BISAC (23551),YAN052060 - Young Adult Nonfiction - Social Science - Sociology (28387),1,,媒体,书籍,图书BISAC,青少年非虚构 - 社会科学 - 社会学
Media,Books,Books BISAC (23551),YAN053000 - Young Adult Nonfiction - Sports & Recreation - General (28388),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 综合
Media,Books,Books BISAC (23551),YAN053010 - Young Adult Nonfiction - Sports & Recreation - Baseball & Softball (28389),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 棒球与垒球
Media,Books,Books BISAC (23551),YAN053020 - Young Adult Nonfiction - Sports & Recreation - Basketball (28390),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 篮球
Media,Books,Books BISAC (23551),YAN053030 - Young Adult Nonfiction - Sports & Recreation - Camping & Outdoor Activities (28391),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 露营与户外活动
Media,Books,Books BISAC (23551),YAN053040 - Young Adult Nonfiction - Sports & Recreation - Extreme Sports (28392),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 极限运动
Media,Books,Books BISAC (23551),YAN053050 - Young Adult Nonfiction - Sports & Recreation - Football (28393),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 橄榄球
Media,Books,Books BISAC (23551),YAN053060 - Young Adult Nonfiction - Sports & Recreation - Hockey (28394),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 曲棍球
Media,Books,Books BISAC (23551),YAN053070 - Young Adult Nonfiction - Sports & Recreation - Martial Arts (28395),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 武术
Media,Books,Books BISAC (23551),YAN053080 - Young Adult Nonfiction - Sports & Recreation - Motor Sports (28396),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 机动赛车运动
Media,Books,Books BISAC (23551),YAN053090 - Young Adult Nonfiction - Sports & Recreation - Olympics & Paralympics (28397),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 奥运会与残奥会
Media,Books,Books BISAC (23551),YAN053100 - Young Adult Nonfiction - Sports & Recreation - Soccer (28398),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 足球
Media,Books,Books BISAC (23551),YAN053110 - Young Adult Nonfiction - Sports & Recreation - Track & Field (28399),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 田径
Media,Books,Books BISAC (23551),YAN053120 - Young Adult Nonfiction - Sports & Recreation - Winter Sports (28400),1,,媒体,书籍,图书BISAC,青少年非虚构 - 体育与休闲 - 冬季运动
Media,Books,Books BISAC (23551),YAN054000 - Young Adult Nonfiction - Study Aids - General (28401),1,,媒体,书籍,图书BISAC,青少年非虚构 - 学习辅导 - 综合
Media,Books,Books BISAC (23551),YAN054010 - Young Adult Nonfiction - Study Aids - Book Notes  (28402),1,,媒体,书籍,图书BISAC,青少年非虚构 - 学习辅导 - 读书笔记
